 Lemon Chiffon,Yellow,FFFACD,255,250,205,54,1,0.901960784313726
 Lemon Ginger,Yellow,968428,150,132,40,50,0.578947368421053,0.372549019607843
 Lemon Grass,Green,999A86,153,154,134,63,0.09009009009009,0.564705882352941
 Licorice,Blue,2E3749,46,55,73,220,0.226890756302521,0.233333333333333
 Light Blue,Blue,ADD8E6,173,216,230,195,0.532710280373832,0.790196078431373
 Light Coral,Orange,F08080,240,128,128,0,0.788732394366197,0.72156862745098
 Light Cyan,Blue,E0FFFF,224,255,255,180,1,0.93921568627451
 Light Goldenrod,Yellow,EEDD82,238,221,130,51,0.76056338028169,0.72156862745098
 Light Goldenrod Yellow,Yellow,FAFAD2,250,250,210,60,0.8,0.901960784313725
 Light Green,Green,90EE90,144,238,144,120,0.734375,0.749019607843137
 Light Grey,GRAY,D3D3D3,211,211,211,0,0,0.827450980392157
 Light Pink,Red,FFB6C1,255,182,193,351,1,0.856862745098039
 Light Salmon,Orange,FFA07A,255,160,122,17,1,0.73921568627451
 Light Sea Green,Green,20B2AA,32,178,170,177,0.695238095238095,0.411764705882353
 Light Sky Blue,Blue,87CEFA,135,206,250,203,0.92,0.754901960784314
 Light Slate Blue,Blue,8470FF,132,112,255,248,1,0.719607843137255
 Light Slate Grey,GRAY,778899,119,136,153,210,0.142857142857143,0.533333333333333
 Light Steel Blue,Blue,B0C4DE,176,196,222,214,0.410714285714286,0.780392156862745
 Light Wood,Brown,856363,133,99,99,0,0.146551724137931,0.454901960784314
 Light Yellow,Yellow,FFFFE0,255,255,224,60,1,0.93921568627451
 Lightning Yellow,Yellow,F7A233,247,162,51,34,0.924528301886793,0.584313725490196
 Lilac,Violet,C8A2C8,200,162,200,300,0.256756756756757,0.709803921568627
 Lilac Bush,Violet,9470C4,148,112,196,266,0.415841584158416,0.603921568627451
 Lily,Violet,C19FB3,193,159,179,325,0.215189873417721,0.690196078431373
 Lily White,GRAY,E9EEEB,233,238,235,144,0.128205128205128,0.923529411764706
 Lima,Green,7AAC21,122,172,33,82,0.678048780487805,0.401960784313726
 Lime,Green,00FF00,0,255,0,120,1,0.5
 Lime Green,Green,32CD32,50,205,50,120,1,0.5
 Limeade,Green,5F9727,95,151,39,90,0.589473684210526,0.372549019607843
 Limerick,Green,89AC27,137,172,39,76,0.630331753554502,0.413725490196078
 Linen,WHITE,FAF0E6,250,240,230,30,0.666666666666667,0.941176470588235
 Link Water,Blue,C7CDD8,199,205,216,219,0.178947368421053,0.813725490196078
 Lipstick,Red,962C54,150,44,84,337,0.54639175257732,0.380392156862745
 Liver,Brown,534B4F,83,75,79,330,0.0506329113924051,0.309803921568627
 Livid Brown,Brown,312A29,49,42,41,7,0.0888888888888889,0.176470588235294
 Loafer,Green,DBD9C2,219,217,194,55,0.257731958762887,0.809803921568628
 Loblolly,Green,B3BBB7,179,187,183,150,0.0555555555555556,0.717647058823529
 Lochinvar,Green,489084,72,144,132,170,0.333333333333333,0.423529411764706
 Lochmara,Blue,316EA0,49,110,160,207,0.5311004784689,0.409803921568627
 Locust,Green,A2A580,162,165,128,65,0.170506912442396,0.574509803921569
 Log Cabin,Green,393E2E,57,62,46,79,0.148148148148148,0.211764705882353
 Logan,Blue,9D9CB4,157,156,180,243,0.137931034482759,0.658823529411765
 Lola,Violet,B9ACBB,185,172,187,292,0.0993377483443707,0.703921568627451
 London Hue,Violet,AE94AB,174,148,171,307,0.138297872340426,0.631372549019608
 Lonestar,Red,522426,82,36,38,357,0.389830508474576,0.231372549019608
 Lotus,Brown,8B504B,139,80,75,5,0.299065420560748,0.419607843137255
 Loulou,Violet,4C3347,76,51,71,312,0.196850393700787,0.249019607843137
 Lucky,Green,AB9A1C,171,154,28,53,0.718592964824121,0.390196078431373
 Lucky Point,Blue,292D4F,41,45,79,234,0.316666666666667,0.235294117647059
 Lunar Green,Green,4E5541,78,85,65,81,0.133333333333333,0.294117647058824
 Lusty,Red,782E2C,120,46,44,2,0.463414634146342,0.32156862745098
 Luxor Gold,Yellow,AB8D3F,171,141,63,43,0.461538461538462,0.458823529411765
 Lynch,Blue,697D89,105,125,137,203,0.132231404958678,0.474509803921569
 Mabel,Blue,CBE8E8,203,232,232,180,0.386666666666667,0.852941176470588
 Macaroni And Cheese,Orange,FFB97B,255,185,123,28,1,0.741176470588235
 Madang,Green,B7E3A8,183,227,168,105,0.513043478260869,0.774509803921569
 Madison,Blue,2D3C54,45,60,84,217,0.302325581395349,0.252941176470588
 Madras,Brown,473E23,71,62,35,45,0.339622641509434,0.207843137254902
 Magenta,Violet,FF00FF,255,0,255,300,1,0.5
 Magic Mint,Green,AAF0D1,170,240,209,153,0.7,0.803921568627451
 Magnolia,WHITE,F8F4FF,248,244,255,262,1,0.97843137254902
 Mahogany,Brown,CA3435,202,52,53,360,0.590551181102362,0.498039215686275
 Mai Tai,Orange,A56531,165,101,49,27,0.542056074766355,0.419607843137255
 Maire,Yellow,2A2922,42,41,34,53,0.105263157894737,0.149019607843137
 Maize,Yellow,E3B982,227,185,130,34,0.633986928104575,0.7
 Makara,Brown,695F50,105,95,80,36,0.135135135135135,0.362745098039216
 Mako,GRAY,505555,80,85,85,180,0.0303030303030303,0.323529411764706
 Malachite,Green,0BDA51,11,218,81,140,0.903930131004367,0.449019607843137
 Malachite Green,Green,97976F,151,151,111,60,0.161290322580645,0.513725490196078
 Malibu,Blue,66B7E1,102,183,225,200,0.672131147540984,0.641176470588235
 Mallard,Green,3A4531,58,69,49,93,0.169491525423729,0.231372549019608
 Malta,Brown,A59784,165,151,132,35,0.154929577464789,0.582352941176471
 Mamba,Violet,766D7C,118,109,124,276,0.0643776824034335,0.456862745098039
 Manatee,Blue,8D90A1,141,144,161,231,0.0961538461538461,0.592156862745098
 Mandalay,Yellow,B57B2E,181,123,46,34,0.594713656387665,0.445098039215686
 Mandarian Orange,Orange,8E2323,142,35,35,0,0.604519774011299,0.347058823529412
 Mandy,Red,CD525B,205,82,91,356,0.551569506726457,0.562745098039216
 Mandys Pink,Orange,F5B799,245,183,153,20,0.821428571428572,0.780392156862745
 Mango Tango,Orange,E77200,231,114,0,30,1,0.452941176470588
 Manhattan,Orange,E2AF80,226,175,128,29,0.628205128205128,0.694117647058824
 Mantis,Green,7FC15C,127,193,92,99,0.448888888888889,0.558823529411765
 Mantle,Green,96A793,150,167,147,111,0.102040816326531,0.615686274509804
 Manz,Green,E4DB55,228,219,85,56,0.725888324873096,0.613725490196079
 Mardi Gras,Violet,352235,53,34,53,300,0.218390804597701,0.170588235294118
 Marigold,Yellow,B88A3D,184,138,61,38,0.502040816326531,0.480392156862745
 Mariner,Blue,42639F,66,99,159,219,0.413333333333333,0.441176470588235
 Marshland,Green,2B2E26,43,46,38,83,0.0952380952380952,0.164705882352941
 Martini,Brown,B7A8A3,183,168,163,15,0.121951219512195,0.67843137254902
 Martinique,Violet,3C3748,60,55,72,258,0.133858267716535,0.249019607843137
 Marzipan,Yellow,EBC881,235,200,129,40,0.726027397260274,0.713725490196078
 Masala,Brown,57534B,87,83,75,40,0.0740740740740741,0.317647058823529
 Matisse,Blue,365C7D,54,92,125,208,0.396648044692737,0.350980392156863
 Matrix,Red,8E4D45,142,77,69,7,0.345971563981043,0.413725490196078
 Matterhorn,GRAY,524B4B,82,75,75,0,0.0445859872611465,0.307843137254902
 Mauve,Violet,E0B0FF,224,176,255,276,1,0.845098039215686
 Mauve Taupe,Red,915F6D,145,95,109,343,0.208333333333333,0.470588235294118
 Mauvelous,Red,F091A9,240,145,169,345,0.76,0.754901960784314
 Maverick,Violet,C8B1C0,200,177,192,321,0.172932330827068,0.73921568627451
 Maya Blue,Blue,73C2FB,115,194,251,205,0.944444444444444,0.717647058823529
 McKenzie,Orange,8C6338,140,99,56,31,0.428571428571429,0.384313725490196
 Medium Aquamarine,Blue,66CDAA,102,205,170,160,0.507389162561576,0.601960784313726
 Medium Blue,Blue,0000CD,0,0,205,240,1,0.401960784313726
 Medium Carmine,Red,AF4035,175,64,53,5,0.535087719298246,0.447058823529412
 Medium Goldenrod,Yellow,EAEAAE,234,234,174,60,0.588235294117647,0.8
 Medium Orchid,Violet,BA55D3,186,85,211,288,0.588785046728972,0.580392156862745
 Medium Purple,Violet,9370DB,147,112,219,260,0.597765363128492,0.649019607843137
 Medium Sea Green,Green,3CB371,60,179,113,147,0.497907949790795,0.468627450980392
 Medium Slate Blue,Blue,7B68EE,123,104,238,249,0.797619047619048,0.670588235294118
 Medium Spring Green,Green,00FA9A,0,250,154,157,1,0.490196078431373
 Medium Turquoise,Blue,48D1CC,72,209,204,178,0.59825327510917,0.550980392156863
 Medium Violet Red,Red,C71585,199,21,133,322,0.809090909090909,0.431372549019608
 Medium Wood,Brown,A68064,166,128,100,25,0.270491803278689,0.52156862745098
 Melanie,Red,E0B7C2,224,183,194,344,0.398058252427184,0.798039215686275
 Melanzane,Violet,342931,52,41,49,316,0.118279569892473,0.182352941176471
 Melon,Red,FEBAAD,254,186,173,10,0.975903614457831,0.837254901960784
 Melrose,Violet,C3B9DD,195,185,221,257,0.346153846153846,0.796078431372549
 Mercury,GRAY,D5D2D1,213,210,209,15,0.0454545454545456,0.827450980392157
 Merino,Yellow,E1DBD0,225,219,208,39,0.220779220779221,0.849019607843137
 Merlin,GRAY,4F4E48,79,78,72,51,0.0463576158940398,0.296078431372549
 Merlot,Red,73343A,115,52,58,354,0.377245508982036,0.327450980392157
 Metallic Bronze,Red,554A3C,85,74,60,34,0.172413793103448,0.284313725490196
 Metallic Copper,Red,6E3D34,110,61,52,9,0.358024691358025,0.317647058823529
 Metallic Gold,Yellow,D4AF37,212,175,55,46,0.646090534979424,0.523529411764706
 Meteor,Orange,BB7431,187,116,49,29,0.584745762711864,0.462745098039216
 Meteorite,Violet,4A3B6A,74,59,106,259,0.284848484848485,0.323529411764706
 Mexican Red,Red,9B3D3D,155,61,61,0,0.435185185185185,0.423529411764706
 Mid Grey,GRAY,666A6D,102,106,109,206,0.0331753554502369,0.413725490196078
 Midnight,Blue,21303E,33,48,62,209,0.305263157894737,0.186274509803922
 Midnight Blue,Blue,191970,25,25,112,240,0.635036496350365,0.268627450980392
 Midnight Express,Blue,21263A,33,38,58,228,0.274725274725275,0.17843137254902
 Midnight Moss,Green,242E28,36,46,40,144,0.121951219512195,0.16078431372549
 Mikado,Brown,3F3623,63,54,35,41,0.285714285714286,0.192156862745098
 Milan,Green,F6F493,246,244,147,59,0.846153846153847,0.770588235294118
 Milano Red,Red,9E3332,158,51,50,1,0.519230769230769,0.407843137254902
 Milk Punch,Yellow,F3E5C0,243,229,192,44,0.68,0.852941176470588
 Milk White,GRAY,DCD9CD,220,217,205,48,0.176470588235294,0.833333333333333
 Millbrook,Brown,595648,89,86,72,49,0.105590062111801,0.315686274509804
 Mimosa,Green,F5F5CC,245,245,204,60,0.672131147540984,0.880392156862745
 Mindaro,Green,DAEA6F,218,234,111,68,0.745454545454545,0.676470588235294
 Mine Shaft,Blue,373E41,55,62,65,198,0.0833333333333333,0.235294117647059
 Mineral Green,Green,506355,80,99,85,136,0.106145251396648,0.350980392156863
 Ming,Green,407577,64,117,119,182,0.300546448087432,0.358823529411765
 Minsk,Violet,3E3267,62,50,103,254,0.34640522875817,0.3
 Mint Cream,WHITE,F5FFFA,245,255,250,150,1,0.980392156862745
 Mint Green,Green,98FF98,152,255,152,120,1,0.798039215686275
 Mint Julep,Green,E0D8A7,224,216,167,52,0.478991596638655,0.766666666666667
 Mint Tulip,Green,C6EADD,198,234,221,158,0.461538461538461,0.847058823529412
 Mirage,Blue,373F43,55,63,67,200,0.0983606557377049,0.23921568627451
 Mischka,Blue,A5A9B2,165,169,178,222,0.0778443113772454,0.672549019607843
 Mist Grey,GRAY,BAB9A9,186,185,169,56,0.109677419354839,0.696078431372549
 Misty Rose,Violet,FFE4E1,255,228,225,6,1,0.941176470588235
 Mobster,Violet,605A67,96,90,103,268,0.0673575129533679,0.37843137254902
 Moccaccino,Red,582F2B,88,47,43,5,0.343511450381679,0.256862745098039
 Moccasin,Yellow,FFE4B5,255,228,181,38,1,0.854901960784314
 Mocha,Red,6F372D,111,55,45,9,0.423076923076923,0.305882352941177
 Mojo,Red,97463C,151,70,60,7,0.431279620853081,0.413725490196078
 Mona Lisa,Red,FF9889,255,152,137,8,1,0.768627450980392
 Monarch,Red,6B252C,107,37,44,354,0.486111111111111,0.282352941176471
 Mondo,Brown,554D42,85,77,66,35,0.125827814569536,0.296078431372549
 Mongoose,Brown,A58B6F,165,139,111,31,0.230769230769231,0.541176470588235
 Monsoon,GRAY,7A7679,122,118,121,315,0.0166666666666667,0.470588235294118
 Montana,GRAY,393B3C,57,59,60,200,0.0256410256410256,0.229411764705882
 Monte Carlo,Green,7AC5B4,122,197,180,166,0.392670157068063,0.625490196078431
 Moody Blue,Violet,8378C7,131,120,199,248,0.413612565445026,0.625490196078431
 Moon Glow,Green,F5F3CE,245,243,206,57,0.661016949152543,0.884313725490196
 Moon Mist,Green,CECDB8,206,205,184,57,0.183333333333333,0.764705882352941
 Moon Raker,Green,C0B2D7,192,178,215,263,0.316239316239316,0.770588235294118
 Moon Yellow,Yellow,F0C420,240,196,32,47,0.873949579831933,0.533333333333333
 Morning Glory,Blue,9ED1D3,158,209,211,182,0.375886524822695,0.723529411764706
 Morocco Brown,Brown,442D21,68,45,33,21,0.346534653465346,0.198039215686275
 Mortar,GRAY,565051,86,80,81,350,0.0361445783132531,0.325490196078431
 Mosque,Green,005F5B,0,95,91,177,1,0.186274509803922
 Moss Green,Green,ADDFAD,173,223,173,120,0.43859649122807,0.776470588235294
 Mountain Meadow,Green,1AB385,26,179,133,162,0.746341463414634,0.401960784313725
 Mountain Mist,GRAY,A09F9C,160,159,156,45,0.0206185567010309,0.619607843137255
 Mountbatten Pink,Violet,997A8D,153,122,141,323,0.131914893617021,0.53921568627451
 Muddy Waters,Yellow,A9844F,169,132,79,35,0.362903225806452,0.486274509803922
 Muesli,Brown,9E7E53,158,126,83,34,0.311203319502075,0.472549019607843
 Mulberry,Violet,C54B8C,197,75,140,328,0.512605042016807,0.533333333333333
 Mule Fawn,Brown,884F40,136,79,64,13,0.36,0.392156862745098
 Mulled Wine,Violet,524D5B,82,77,91,261,0.0833333333333334,0.329411764705882
 Mustard,Yellow,FFDB58,255,219,88,47,1,0.672549019607843
 My Pink,Red,D68B80,214,139,128,8,0.511904761904762,0.670588235294118
 My Sin,Yellow,FDAE45,253,174,69,34,0.978723404255319,0.631372549019608
 Myrtle,Green,21421E,33,66,30,115,0.375,0.188235294117647
 Mystic,GRAY,D8DDDA,216,221,218,144,0.0684931506849317,0.856862745098039
 Nandor,Green,4E5D4E,78,93,78,120,0.087719298245614,0.335294117647059
 Napa,Yellow,A39A87,163,154,135,41,0.132075471698113,0.584313725490196
 Narvik,Green,E9E6DC,233,230,220,46,0.228070175438596,0.888235294117647
 Navajo White,Brown,FFDEAD,255,222,173,36,1,0.83921568627451
 Navy,Blue,000080,0,0,128,240,1,0.250980392156863
 Navy Blue,Blue,0066CC,0,102,204,210,1,0.4
 Nebula,Green,B8C6BE,184,198,190,146,0.109375,0.749019607843137
 Negroni,Orange,EEC7A2,238,199,162,29,0.690909090909091,0.784313725490196
 Neon Blue,Blue,4D4DFF,77,77,255,240,1,0.650980392156863
 Neon Carrot,Orange,FF9933,255,153,51,30,1,0.6
 Neon Pink,Violet,FF6EC7,255,110,199,323,1,0.715686274509804
 Nepal,Blue,93AAB9,147,170,185,204,0.213483146067416,0.650980392156863
 Neptune,Green,77A8AB,119,168,171,183,0.236363636363636,0.568627450980392
 Nero,GRAY,252525,37,37,37,0,0,0.145098039215686
 Neutral Green,Green,AAA583,170,165,131,52,0.186602870813397,0.590196078431373
 Nevada,GRAY,666F6F,102,111,111,180,0.0422535211267605,0.417647058823529
 New Amber,Orange,6D3B24,109,59,36,19,0.503448275862069,0.284313725490196
 New Midnight Blue,Blue,00009C,0,0,156,240,1,0.305882352941177
 New Orleans,Yellow,E4C385,228,195,133,39,0.63758389261745,0.707843137254902
 New Tan,Brown,EBC79E,235,199,158,32,0.658119658119658,0.770588235294118
 New York Pink,Red,DD8374,221,131,116,9,0.606936416184971,0.66078431372549
 Niagara,Green,29A98B,41,169,139,166,0.60952380952381,0.411764705882353
 Night Rider,GRAY,332E2E,51,46,46,0,0.0515463917525774,0.190196078431373
 Night Shadz,Red,A23D54,162,61,84,346,0.452914798206278,0.437254901960784
 Nile Blue,Blue,253F4E,37,63,78,202,0.356521739130435,0.225490196078431
 Nobel,GRAY,A99D9D,169,157,157,0,0.0652173913043477,0.63921568627451
 Nomad,Yellow,A19986,161,153,134,42,0.125581395348837,0.57843137254902
 Nordic,Blue,1D393C,29,57,60,186,0.348314606741573,0.174509803921569
 Norway,Green,A4B88F,164,184,143,89,0.224043715846995,0.641176470588235
 Nugget,Yellow,BC9229,188,146,41,43,0.641921397379913,0.449019607843137
 Nutmeg,Brown,7E4A3B,126,74,59,13,0.362162162162162,0.362745098039216
 Oasis,Yellow,FCEDC5,252,237,197,44,0.901639344262295,0.880392156862745
 Observatory,Green,008F70,0,143,112,167,1,0.280392156862745
 Ocean Green,Green,4CA973,76,169,115,145,0.379591836734694,0.480392156862745
 Ochre,Brown,CC7722,204,119,34,30,0.714285714285714,0.466666666666667
 Off Green,Green,DFF0E2,223,240,226,131,0.361702127659574,0.907843137254902
 Off Yellow,Yellow,FAF3DC,250,243,220,46,0.75,0.92156862745098
 Oil,GRAY,313330,49,51,48,100,0.0303030303030303,0.194117647058824
 Old Brick,Red,8A3335,138,51,53,359,0.46031746031746,0.370588235294118
 Old Copper,Red,73503B,115,80,59,23,0.32183908045977,0.341176470588235
 Old Gold,Yellow,CFB53B,207,181,59,49,0.60655737704918,0.52156862745098
 Old Lace,WHITE,FDF5E6,253,245,230,39,0.851851851851852,0.947058823529412
 Old Lavender,Violet,796878,121,104,120,304,0.0755555555555555,0.441176470588235
 Old Rose,Red,C02E4C,192,46,76,348,0.61344537815126,0.466666666666667
 Olive,Green,808000,128,128,0,60,1,0.250980392156863
 Olive Drab,Green,6B8E23,107,142,35,80,0.604519774011299,0.347058823529412
 Olive Green,Green,B5B35C,181,179,92,59,0.375527426160338,0.535294117647059
 Olive Haze,Yellow,888064,136,128,100,47,0.152542372881356,0.462745098039216
 Olivetone,Green,747028,116,112,40,57,0.487179487179487,0.305882352941177
 Olivine,Orange,9AB973,154,185,115,87,0.333333333333333,0.588235294117647
 Onahau,Blue,C2E6EC,194,230,236,189,0.525,0.843137254901961
 Onion,Yellow,48412B,72,65,43,46,0.252173913043478,0.225490196078431
 Opal,Green,A8C3BC,168,195,188,164,0.183673469387755,0.711764705882353
 Opium,Brown,987E7E,152,126,126,0,0.112068965517241,0.545098039215686
 Oracle,Green,395555,57,85,85,180,0.197183098591549,0.27843137254902
 Orange Peel,Orange,FFA000,255,160,0,38,1,0.5
 Orange Red,Orange,FF4500,255,69,0,16,1,0.5
 Orange Roughy,Orange,A85335,168,83,53,16,0.520361990950226,0.433333333333333
 Orange White,Yellow,EAE3CD,234,227,205,46,0.408450704225352,0.86078431372549
 Orchid,Violet,DA70D6,218,112,214,302,0.588888888888889,0.647058823529412
 Orchid White,Yellow,F1EBD9,241,235,217,45,0.461538461538461,0.898039215686274
 Orient,Blue,255B77,37,91,119,200,0.525641025641026,0.305882352941177
 Oriental Pink,Red,C28E88,194,142,136,6,0.322222222222222,0.647058823529412
 Orinoco,Green,D2D3B3,210,211,179,62,0.266666666666667,0.764705882352941
 Oslo Grey,GRAY,818988,129,137,136,173,0.0327868852459016,0.52156862745098
 Ottoman,Green,D3DBCB,211,219,203,90,0.181818181818182,0.827450980392157
 Outer Space,GRAY,2D383A,45,56,58,189,0.12621359223301,0.201960784313726
 Outrageous Orange,Orange,FF6037,255,96,55,12,1,0.607843137254902
 Oxford Blue,Blue,28353A,40,53,58,197,0.183673469387755,0.192156862745098
 Oxley,Green,6D9A78,109,154,120,135,0.182186234817814,0.515686274509804
 Oyster Bay,Blue,D1EAEA,209,234,234,180,0.373134328358209,0.868627450980392
 Oyster Pink,Red,D4B5B0,212,181,176,8,0.295081967213115,0.76078431372549
 Paarl,Orange,864B36,134,75,54,16,0.425531914893617,0.368627450980392
 Pablo,Yellow,7A715C,122,113,92,42,0.14018691588785,0.419607843137255
 Pacific Blue,Blue,009DC4,0,157,196,192,1,0.384313725490196
 Paco,Brown,4F4037,79,64,55,23,0.17910447761194,0.262745098039216
 Padua,Green,7EB394,126,179,148,145,0.258536585365854,0.598039215686275
 Palatinate Purple,Violet,682860,104,40,96,308,0.444444444444444,0.282352941176471
 Pale Brown,Brown,987654,152,118,84,30,0.288135593220339,0.462745098039216
 Pale Chestnut,Red,DDADAF,221,173,175,358,0.413793103448276,0.772549019607843
 Pale Cornflower Blue,Blue,ABCDEF,171,205,239,210,0.68,0.803921568627451
 Pale Goldenrod,Yellow,EEE8AA,238,232,170,55,0.666666666666667,0.8
 Pale Green,Green,98FB98,152,251,152,120,0.925233644859813,0.790196078431373
 Pale Leaf,Green,BDCAA8,189,202,168,83,0.242857142857143,0.725490196078431
 Pale Magenta,Violet,F984E5,249,132,229,310,0.906976744186047,0.747058823529412
 Pale Oyster,Brown,9C8D72,156,141,114,39,0.175,0.529411764705882
 Pale Pink,Red,FADADD,250,218,221,354,0.761904761904762,0.917647058823529
 Pale Prim,Green,F9F59F,249,245,159,57,0.882352941176471,0.8
 Pale Rose,Red,EFD6DA,239,214,218,350,0.43859649122807,0.888235294117647
 Pale Sky,Blue,636D70,99,109,112,194,0.0616113744075829,0.413725490196078
 Pale Slate,GRAY,C3BEBB,195,190,187,23,0.0625,0.749019607843137
 Pale Taupe,GRAY,BC987E,188,152,126,25,0.316326530612245,0.615686274509804
 Pale Turquoise,Blue,AFEEEE,175,238,238,180,0.649484536082474,0.809803921568628
 Pale Violet Red,Red,DB7093,219,112,147,340,0.597765363128492,0.649019607843137
 Palm Green,Green,20392C,32,57,44,149,0.280898876404494,0.174509803921569
 Palm Leaf,Green,36482F,54,72,47,103,0.210084033613445,0.233333333333333
 Pampas,GRAY,EAE4DC,234,228,220,34,0.25,0.890196078431373
 Panache,Green,EBF7E4,235,247,228,98,0.542857142857143,0.931372549019608
 Pancho,Orange,DFB992,223,185,146,30,0.546099290780142,0.723529411764706
 Panda,Yellow,544F3A,84,79,58,48,0.183098591549296,0.27843137254902
 Papaya Whip,Yellow,FFEFD5,255,239,213,37,1,0.91764705882353
 Paprika,Red,7C2D37,124,45,55,352,0.467455621301775,0.331372549019608
 Paradiso,Green,488084,72,128,132,184,0.294117647058824,0.4
 Parchment,Yellow,D0C8B0,208,200,176,45,0.253968253968254,0.752941176470588
 Paris Daisy,Green,FBEB50,251,235,80,54,0.955307262569832,0.649019607843137
 Paris M,Violet,312760,49,39,96,251,0.422222222222222,0.264705882352941
 Paris White,Green,BFCDC0,191,205,192,124,0.12280701754386,0.776470588235294
 Parsley,Green,305D35,48,93,53,127,0.319148936170213,0.276470588235294
 Pastel Green,Green,77DD77,119,221,119,120,0.6,0.666666666666667
 Patina,Green,639283,99,146,131,161,0.191836734693878,0.480392156862745
 Pattens Blue,Blue,D3E5EF,211,229,239,201,0.466666666666667,0.882352941176471
 Paua,Violet,2A2551,42,37,81,247,0.372881355932203,0.231372549019608
 Pavlova,Yellow,BAAB87,186,171,135,42,0.26984126984127,0.629411764705882
 Payne's Grey,GRAY,404048,64,64,72,240,0.0588235294117647,0.266666666666667
 Peach,Orange,FFCBA4,255,203,164,26,1,0.82156862745098
 Peach Puff,Yellow,FFDAB9,255,218,185,28,1,0.862745098039216
 Peach-Orange,Orange,FFCC99,255,204,153,30,1,0.8
 Peach-Yellow,Yellow,FADFAD,250,223,173,39,0.885057471264368,0.829411764705882
 Peanut,Brown,7A4434,122,68,52,14,0.402298850574713,0.341176470588235
 Pear,Yellow,D1E231,209,226,49,66,0.753191489361702,0.53921568627451
 Pearl Bush,Orange,DED1C6,222,209,198,28,0.266666666666667,0.823529411764706
 Pearl Lusta,Yellow,EAE0C8,234,224,200,42,0.447368421052631,0.850980392156863
 Peat,Yellow,766D52,118,109,82,45,0.18,0.392156862745098
 Pelorous,Blue,2599B2,37,153,178,191,0.655813953488372,0.42156862745098
 Peppermint,Green,D7E7D0,215,231,208,102,0.323943661971831,0.86078431372549
 Perano,Blue,ACB9E8,172,185,232,227,0.566037735849056,0.792156862745098
 Perfume,Violet,C2A9DB,194,169,219,270,0.40983606557377,0.76078431372549
 Periglacial Blue,Green,ACB6B2,172,182,178,156,0.0641025641025641,0.694117647058824
 Periwinkle,Blue,C3CDE6,195,205,230,223,0.411764705882353,0.833333333333333
 Persian Blue,Blue,1C39BB,28,57,187,229,0.73953488372093,0.42156862745098
 Persian Green,Green,00A693,0,166,147,173,1,0.325490196078431
 Persian Indigo,Violet,32127A,50,18,122,258,0.742857142857143,0.274509803921569
 Persian Pink,Red,F77FBE,247,127,190,329,0.882352941176471,0.733333333333333
 Persian Plum,Red,683332,104,51,50,1,0.350649350649351,0.301960784313725
 Persian Red,Red,CC3333,204,51,51,0,1,0.5
 Persian Rose,Red,FE28A2,254,40,162,326,0.990740740740741,0.576470588235294
 Persimmon,Red,EC5800,236,88,0,22,1,0.462745098039216
 Peru,Brown,CD853F,205,133,63,30,0.586776859504132,0.525490196078431
 Peru Tan,Orange,733D1F,115,61,31,21,0.575342465753425,0.286274509803922
 Pesto,Yellow,7A7229,122,114,41,54,0.496932515337423,0.319607843137255
 Petite Orchid,Red,DA9790,218,151,144,6,0.5,0.709803921568627
 Pewter,Green,91A092,145,160,146,124,0.0731707317073171,0.598039215686275
 Pharlap,Brown,826663,130,102,99,6,0.135371179039301,0.449019607843137
 Picasso,Green,F8EA97,248,234,151,51,0.873873873873874,0.782352941176471
 Picton Blue,Blue,5BA0D0,91,160,208,205,0.554502369668247,0.586274509803922
 Pig Pink,Red,FDD7E4,253,215,228,339,0.904761904761905,0.91764705882353
 Pigment Green,Green,00A550,0,165,80,149,1,0.323529411764706
 Pine Cone,Brown,756556,117,101,86,29,0.152709359605911,0.398039215686275
 Pine Glade,Green,BDC07E,189,192,126,63,0.34375,0.623529411764706
 Pine Green,Green,01796F,1,121,111,175,0.983606557377049,0.23921568627451
 Pine Tree,Green,2A2F23,42,47,35,85,0.146341463414634,0.16078431372549
 Pink,Red,FFC0CB,255,192,203,350,1,0.876470588235294
 Pink Flamingo,Red,FF66FF,255,102,255,300,1,0.7
 Pink Flare,Red,D8B4B6,216,180,182,357,0.315789473684211,0.776470588235294
 Pink Lace,Red,F6CCD7,246,204,215,344,0.7,0.882352941176471
 Pink Lady,Orange,F3D7B6,243,215,182,32,0.717647058823529,0.833333333333333
 Pink Swan,GRAY,BFB3B2,191,179,178,5,0.0921985815602838,0.723529411764706
 Piper,Orange,9D5432,157,84,50,19,0.516908212560387,0.405882352941176
 Pipi,Yellow,F5E6C4,245,230,196,42,0.710144927536232,0.864705882352941
 Pippin,Red,FCDBD2,252,219,210,13,0.875,0.905882352941177
 Pirate Gold,Yellow,BA782A,186,120,42,33,0.631578947368421,0.447058823529412
 Pixie Green,Green,BBCDA5,187,205,165,87,0.285714285714286,0.725490196078432
 Pizazz,Orange,E57F3D,229,127,61,24,0.763636363636364,0.568627450980392
 Pizza,Yellow,BF8D3C,191,141,60,37,0.521912350597609,0.492156862745098
 Plantation,Green,3E594C,62,89,76,151,0.178807947019868,0.296078431372549
 Plum,Violet,DDA0DD,221,160,221,300,0.472868217054264,0.747058823529412
 Pohutukawa,Red,651C26,101,28,38,352,0.565891472868217,0.252941176470588
 Polar,Green,E5F2E7,229,242,231,129,0.333333333333333,0.923529411764706
 Polo Blue,Blue,8AA7CC,138,167,204,214,0.392857142857143,0.670588235294118
